Numéro d'ordre;Instrument;Compte;Stratégie;Pos. marché.;Qté;Prix d’entrée;Prix de sortie;Heure d’entrée;Heure de sortie;Nom d’entrée;Nom de la sortie;Profit;Bénéfice net cumulé;Commission;MAE;MFE;ETD;Barres;
639;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3455,3;3432,7;05/06/2025 16:05:49;05/06/2025 22:59:59;Short_TP3;Exit on session close;224,48 $;13148,72 $;1,52 $;50,00 $;350,00 $;125,52 $;13;
640;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3399,8;3408,7;09/06/2025 16:15:10;09/06/2025 17:41:04;Long_TP1;Profit target;87,48 $;13236,20 $;1,52 $;50,00 $;89,00 $;1,52 $;4;
641;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3399,8;3403,4;09/06/2025 16:15:10;09/06/2025 22:59:57;Long_TP2;Exit on session close;34,48 $;13270,68 $;1,52 $;50,00 $;150,00 $;115,52 $;7;
642;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3399,8;3403,4;09/06/2025 16:15:10;09/06/2025 22:59:57;Long_TP3;Exit on session close;34,48 $;13305,16 $;1,52 $;50,00 $;150,00 $;115,52 $;7;
643;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3413,5;3402,5;10/06/2025 16:33:54;10/06/2025 18:10:45;Short_TP1;Profit target;108,48 $;13413,64 $;1,52 $;0,00 $;110,00 $;1,52 $;3;
644;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3413,5;3401,4;10/06/2025 16:33:54;10/06/2025 22:59:52;Short_TP2;Exit on session close;119,48 $;13533,12 $;1,52 $;0,00 $;150,00 $;30,52 $;5;
645;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3413,5;3401,4;10/06/2025 16:33:54;10/06/2025 22:59:52;Short_TP3;Exit on session close;119,48 $;13652,60 $;1,52 $;0,00 $;150,00 $;30,52 $;5;
646;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3414,3;3416,1;11/06/2025 17:14:32;11/06/2025 17:14:32;Short_TP1;Stop loss;-19,52 $;13633,08 $;1,52 $;18,00 $;0,00 $;19,52 $;1;
647;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3414,3;3416,1;11/06/2025 17:14:32;11/06/2025 17:14:32;Short_TP2;Stop loss;-19,52 $;13613,56 $;1,52 $;18,00 $;0,00 $;19,52 $;1;
648;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3414,3;3416,1;11/06/2025 17:14:32;11/06/2025 17:14:32;Short_TP3;Stop loss;-19,52 $;13594,04 $;1,52 $;18,00 $;0,00 $;19,52 $;1;
649;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3414,3;3414,2;11/06/2025 17:46:01;11/06/2025 17:46:01;Long_TP1;Stop loss;-2,52 $;13591,52 $;1,52 $;1,00 $;0,00 $;2,52 $;1;
650;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3414,3;3414,2;11/06/2025 17:46:01;11/06/2025 17:46:01;Long_TP2;Stop loss;-2,52 $;13589,00 $;1,52 $;1,00 $;0,00 $;2,52 $;1;
651;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3414,3;3414,2;11/06/2025 17:46:01;11/06/2025 17:46:01;Long_TP3;Stop loss;-2,52 $;13586,48 $;1,52 $;1,00 $;0,00 $;2,52 $;1;
652;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3409,3;3402,5;11/06/2025 19:07:51;11/06/2025 19:27:41;Short_TP1;Profit target;66,48 $;13652,96 $;1,52 $;0,00 $;68,00 $;1,52 $;2;
653;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3409,3;3416,1;11/06/2025 19:07:51;11/06/2025 20:14:20;Short_TP2;Stop loss;-69,52 $;13583,44 $;1,52 $;68,00 $;100,00 $;169,52 $;5;
654;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3409,3;3416,1;11/06/2025 19:07:51;11/06/2025 20:14:20;Short_TP3;Stop loss;-69,52 $;13513,92 $;1,52 $;68,00 $;100,00 $;169,52 $;5;
655;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3419,3;3424,4;11/06/2025 20:30:01;11/06/2025 22:26:34;Long_TP1;Profit target;49,48 $;13563,40 $;1,52 $;0,00 $;51,00 $;1,52 $;2;
656;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3419,3;3432,7;11/06/2025 20:30:01;11/06/2025 22:59:58;Long_TP2;Vendre;132,48 $;13695,88 $;1,52 $;0,00 $;134,00 $;1,52 $;3;
657;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3419,3;3432,7;11/06/2025 20:30:01;11/06/2025 22:59:58;Long_TP3;Vendre;132,48 $;13828,36 $;1,52 $;0,00 $;134,00 $;1,52 $;3;
658;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3468,8;3459,4;12/06/2025 15:42:40;12/06/2025 17:11:11;Long_TP1;Stop loss;-95,52 $;13732,84 $;1,52 $;94,00 $;50,00 $;145,52 $;3;
659;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3468,8;3459,4;12/06/2025 15:42:40;12/06/2025 17:11:11;Long_TP2;Stop loss;-95,52 $;13637,32 $;1,52 $;94,00 $;50,00 $;145,52 $;3;
660;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3468,8;3459,4;12/06/2025 15:42:40;12/06/2025 17:11:11;Long_TP3;Stop loss;-95,52 $;13541,80 $;1,52 $;94,00 $;50,00 $;145,52 $;3;
661;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3463,8;3463,8;12/06/2025 18:31:56;12/06/2025 18:31:56;Short_TP1;Stop loss;-1,52 $;13540,28 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
662;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3463,8;3463,8;12/06/2025 18:31:56;12/06/2025 18:31:56;Short_TP2;Stop loss;-1,52 $;13538,76 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
663;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3463,8;3463,8;12/06/2025 18:31:56;12/06/2025 18:31:56;Short_TP3;Stop loss;-1,52 $;13537,24 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
664;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3463,8;3459,4;12/06/2025 18:53:40;12/06/2025 18:53:40;Long_TP1;Stop loss;-45,52 $;13491,72 $;1,52 $;44,00 $;0,00 $;45,52 $;1;
665;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3463,8;3459,4;12/06/2025 18:53:40;12/06/2025 18:53:40;Long_TP2;Stop loss;-45,52 $;13446,20 $;1,52 $;44,00 $;0,00 $;45,52 $;1;
666;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3463,8;3459,4;12/06/2025 18:53:40;12/06/2025 18:53:40;Long_TP3;Stop loss;-45,52 $;13400,68 $;1,52 $;44,00 $;0,00 $;45,52 $;1;
667;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3463,3;3463,3;12/06/2025 22:59:59;12/06/2025 22:59:59;Short_TP1;Stop loss;-1,52 $;13399,16 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
668;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3463,3;3463,3;12/06/2025 22:59:59;12/06/2025 22:59:59;Short_TP2;Stop loss;-1,52 $;13397,64 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
669;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3463,3;3463,3;12/06/2025 22:59:59;12/06/2025 22:59:59;Short_TP3;Stop loss;-1,52 $;13396,12 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
670;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3517,9;3517,9;13/06/2025 15:54:47;13/06/2025 15:54:47;Long_TP1;Stop loss;-1,52 $;13394,60 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
671;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3517,9;3517,9;13/06/2025 15:54:47;13/06/2025 15:54:47;Long_TP2;Stop loss;-1,52 $;13393,08 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
672;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3517,9;3517,9;13/06/2025 15:54:47;13/06/2025 15:54:47;Long_TP3;Stop loss;-1,52 $;13391,56 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
673;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3512,9;3504,8;13/06/2025 16:03:22;13/06/2025 16:18:06;Short_TP1;Profit target;79,48 $;13471,04 $;1,52 $;0,00 $;81,00 $;1,52 $;2;
674;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3512,9;3509,8;13/06/2025 16:03:22;13/06/2025 22:59:59;Short_TP2;Exit on session close;29,48 $;13500,52 $;1,52 $;0,00 $;150,00 $;120,52 $;8;
675;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3512,9;3509,8;13/06/2025 16:03:22;13/06/2025 22:59:59;Short_TP3;Exit on session close;29,48 $;13530,00 $;1,52 $;0,00 $;150,00 $;120,52 $;8;
676;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3460,8;3451,3;17/06/2025 16:27:04;17/06/2025 16:33:59;Short_TP1;Profit target;93,48 $;13623,48 $;1,52 $;0,00 $;95,00 $;1,52 $;2;
677;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3460,8;3463,4;17/06/2025 16:27:04;17/06/2025 22:59:57;Short_TP2;Exit on session close;-27,52 $;13595,96 $;1,52 $;50,00 $;150,00 $;177,52 $;9;
678;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3460,8;3463,4;17/06/2025 16:27:04;17/06/2025 22:59:57;Short_TP3;Exit on session close;-27,52 $;13568,44 $;1,52 $;50,00 $;150,00 $;177,52 $;9;
679;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3433,8;3438,6;20/06/2025 15:45:10;20/06/2025 15:45:10;Long_TP1;Profit target;46,48 $;13614,92 $;1,52 $;0,00 $;48,00 $;1,52 $;1;
680;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3433,8;3441,1;20/06/2025 15:45:10;20/06/2025 22:59:59;Long_TP2;Exit on session close;71,48 $;13686,40 $;1,52 $;0,00 $;100,00 $;28,52 $;3;
681;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3433,8;3441,1;20/06/2025 15:45:10;20/06/2025 22:59:59;Long_TP3;Exit on session close;71,48 $;13757,88 $;1,52 $;0,00 $;100,00 $;28,52 $;3;
682;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3446,8;3452,7;23/06/2025 15:40:40;23/06/2025 15:44:24;Long_TP1;Profit target;57,48 $;13815,36 $;1,52 $;0,00 $;59,00 $;1,52 $;2;
683;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3446,8;3464,5;23/06/2025 15:40:40;23/06/2025 18:26:54;Long_TP2;Profit target;175,48 $;13990,84 $;1,52 $;0,00 $;177,00 $;1,52 $;6;
684;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3446,8;3446,8;23/06/2025 15:40:40;23/06/2025 22:40:23;Long_TP3;Vendre;-1,52 $;13989,32 $;1,52 $;0,00 $;200,00 $;201,52 $;10;
685;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3376,2;3369,6;24/06/2025 15:37:56;24/06/2025 15:41:08;Short_TP1;Profit target;64,48 $;14053,80 $;1,52 $;0,00 $;66,00 $;1,52 $;2;
686;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3376,2;3382,8;24/06/2025 15:37:56;24/06/2025 17:37:25;Short_TP2;Stop loss;-67,52 $;13986,28 $;1,52 $;66,00 $;100,00 $;167,52 $;5;
687;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3376,2;3382,8;24/06/2025 15:37:56;24/06/2025 17:37:25;Short_TP3;Stop loss;-67,52 $;13918,76 $;1,52 $;66,00 $;100,00 $;167,52 $;5;
688;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3386,2;3395,2;24/06/2025 18:56:10;24/06/2025 22:59:58;Long_TP1;Profit target;88,48 $;14007,24 $;1,52 $;0,00 $;90,00 $;1,52 $;2;
689;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3386,2;3395,2;24/06/2025 18:56:10;24/06/2025 22:59:58;Long_TP2;Exit on session close;88,48 $;14095,72 $;1,52 $;0,00 $;90,00 $;1,52 $;2;
690;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3386,2;3395,2;24/06/2025 18:56:10;24/06/2025 22:59:58;Long_TP3;Exit on session close;88,48 $;14184,20 $;1,52 $;0,00 $;90,00 $;1,52 $;2;
691;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3395,3;3403,7;25/06/2025 18:30:22;25/06/2025 22:59:57;Long_TP1;Exit on session close;82,48 $;14266,68 $;1,52 $;0,00 $;100,00 $;17,52 $;3;
692;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3395,3;3403,7;25/06/2025 18:30:22;25/06/2025 22:59:57;Long_TP2;Exit on session close;82,48 $;14349,16 $;1,52 $;0,00 $;100,00 $;17,52 $;3;
693;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3395,3;3403,7;25/06/2025 18:30:22;25/06/2025 22:59:57;Long_TP3;Exit on session close;82,48 $;14431,64 $;1,52 $;0,00 $;100,00 $;17,52 $;3;
694;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3388,7;3388,7;26/06/2025 16:29:33;26/06/2025 16:29:33;Long_TP1;Stop loss;-1,52 $;14430,12 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
695;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3388,7;3388,7;26/06/2025 16:29:33;26/06/2025 16:29:33;Long_TP2;Stop loss;-1,52 $;14428,60 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
696;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3388,7;3388,7;26/06/2025 16:29:33;26/06/2025 16:29:33;Long_TP3;Stop loss;-1,52 $;14427,08 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
697;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3388,7;3391,2;26/06/2025 17:09:05;26/06/2025 17:09:05;Short_TP1;Stop loss;-26,52 $;14400,56 $;1,52 $;25,00 $;0,00 $;26,52 $;1;
698;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3388,7;3391,2;26/06/2025 17:09:05;26/06/2025 17:09:05;Short_TP2;Stop loss;-26,52 $;14374,04 $;1,52 $;25,00 $;0,00 $;26,52 $;1;
699;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3388,7;3391,2;26/06/2025 17:09:05;26/06/2025 17:09:05;Short_TP3;Stop loss;-26,52 $;14347,52 $;1,52 $;25,00 $;0,00 $;26,52 $;1;
700;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3393,7;3398,1;26/06/2025 18:21:39;26/06/2025 18:21:39;Long_TP1;Profit target;42,48 $;14390,00 $;1,52 $;0,00 $;44,00 $;1,52 $;1;
701;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3393,7;3398,3;26/06/2025 18:21:39;26/06/2025 22:59:56;Long_TP2;Exit on session close;44,48 $;14434,48 $;1,52 $;0,00 $;100,00 $;55,52 $;3;
702;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3393,7;3398,3;26/06/2025 18:21:39;26/06/2025 22:59:56;Long_TP3;Exit on session close;44,48 $;14478,96 $;1,52 $;0,00 $;100,00 $;55,52 $;3;
703;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3411,8;3406,5;01/07/2025 17:54:43;01/07/2025 22:59:57;Short_TP1;Exit on session close;51,48 $;14530,44 $;1,52 $;0,00 $;53,00 $;1,52 $;2;
704;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3411,8;3406,5;01/07/2025 17:54:43;01/07/2025 22:59:57;Short_TP2;Exit on session close;51,48 $;14581,92 $;1,52 $;0,00 $;53,00 $;1,52 $;2;
705;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3411,8;3406,5;01/07/2025 17:54:43;01/07/2025 22:59:57;Short_TP3;Exit on session close;51,48 $;14633,40 $;1,52 $;0,00 $;53,00 $;1,52 $;2;
706;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3407,2;3412,9;02/07/2025 15:56:47;02/07/2025 19:00:44;Short_TP1;Stop loss;-58,52 $;14574,88 $;1,52 $;57,00 $;50,00 $;108,52 $;3;
707;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3407,2;3412,9;02/07/2025 15:56:47;02/07/2025 19:00:44;Short_TP2;Stop loss;-58,52 $;14516,36 $;1,52 $;57,00 $;50,00 $;108,52 $;3;
708;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3407,2;3412,9;02/07/2025 15:56:47;02/07/2025 19:00:44;Short_TP3;Stop loss;-58,52 $;14457,84 $;1,52 $;57,00 $;50,00 $;108,52 $;3;
709;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3417,2;3423,2;02/07/2025 20:58:20;02/07/2025 21:57:22;Long_TP1;Profit target;58,48 $;14516,32 $;1,52 $;0,00 $;60,00 $;1,52 $;2;
710;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3417,2;3425,2;02/07/2025 20:58:20;02/07/2025 22:59:59;Long_TP2;Exit on session close;78,48 $;14594,80 $;1,52 $;0,00 $;100,00 $;21,52 $;3;
711;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3417,2;3425,2;02/07/2025 20:58:20;02/07/2025 22:59:59;Long_TP3;Exit on session close;78,48 $;14673,28 $;1,52 $;0,00 $;100,00 $;21,52 $;3;
712;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3400,3;3398,8;03/07/2025 16:02:58;03/07/2025 16:02:58;Long_TP1;Stop loss;-16,52 $;14656,76 $;1,52 $;15,00 $;0,00 $;16,52 $;1;
713;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3400,3;3398,8;03/07/2025 16:02:58;03/07/2025 16:02:58;Long_TP2;Stop loss;-16,52 $;14640,24 $;1,52 $;15,00 $;0,00 $;16,52 $;1;
714;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3400,3;3398,8;03/07/2025 16:02:58;03/07/2025 16:02:58;Long_TP3;Stop loss;-16,52 $;14623,72 $;1,52 $;15,00 $;0,00 $;16,52 $;1;
715;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3395,3;3392,8;03/07/2025 16:23:29;03/07/2025 22:59:59;Short_TP1;Exit on session close;23,48 $;14647,20 $;1,52 $;50,00 $;50,00 $;26,52 $;3;
716;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3395,3;3392,8;03/07/2025 16:23:29;03/07/2025 22:59:59;Short_TP2;Exit on session close;23,48 $;14670,68 $;1,52 $;50,00 $;50,00 $;26,52 $;3;
717;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3395,3;3392,8;03/07/2025 16:23:29;03/07/2025 22:59:59;Short_TP3;Exit on session close;23,48 $;14694,16 $;1,52 $;50,00 $;50,00 $;26,52 $;3;
718;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3403,2;3403,2;04/07/2025 18:59:58;04/07/2025 18:59:58;Short_TP1;Stop loss;-1,52 $;14692,64 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
719;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3403,2;3403,2;04/07/2025 18:59:58;04/07/2025 18:59:58;Short_TP2;Stop loss;-1,52 $;14691,12 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
720;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3403,2;3403,2;04/07/2025 18:59:58;04/07/2025 18:59:58;Short_TP3;Stop loss;-1,52 $;14689,60 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
721;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3381,6;3386,1;07/07/2025 16:53:02;07/07/2025 16:53:02;Long_TP1;Profit target;43,48 $;14733,08 $;1,52 $;0,00 $;45,00 $;1,52 $;1;
722;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3381,6;3395,1;07/07/2025 16:53:02;07/07/2025 19:03:31;Long_TP2;Profit target;133,48 $;14866,56 $;1,52 $;0,00 $;135,00 $;1,52 $;3;
723;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3381,6;3406,4;07/07/2025 16:53:02;07/07/2025 21:35:50;Long_TP3;Profit target;246,48 $;15113,04 $;1,52 $;0,00 $;248,00 $;1,52 $;5;
724;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3389,7;3389,7;10/07/2025 22:59:58;10/07/2025 22:59:58;Long_TP1;Exit on session close;-1,52 $;15111,52 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
725;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3389,7;3389,7;10/07/2025 22:59:58;10/07/2025 22:59:58;Long_TP2;Exit on session close;-1,52 $;15110,00 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
726;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3389,7;3389,7;10/07/2025 22:59:58;10/07/2025 22:59:58;Long_TP3;Exit on session close;-1,52 $;15108,48 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
727;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3404,7;3406,5;15/07/2025 15:55:00;15/07/2025 15:55:00;Short_TP1;Stop loss;-19,52 $;15088,96 $;1,52 $;18,00 $;0,00 $;19,52 $;1;
728;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3404,7;3406,5;15/07/2025 15:55:00;15/07/2025 15:55:00;Short_TP2;Stop loss;-19,52 $;15069,44 $;1,52 $;18,00 $;0,00 $;19,52 $;1;
729;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3404,7;3406,5;15/07/2025 15:55:00;15/07/2025 15:55:00;Short_TP3;Stop loss;-19,52 $;15049,92 $;1,52 $;18,00 $;0,00 $;19,52 $;1;
730;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3409,7;3404,5;15/07/2025 16:32:03;15/07/2025 17:28:41;Long_TP1;Stop loss;-53,52 $;14996,40 $;1,52 $;52,00 $;50,00 $;103,52 $;3;
731;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3409,7;3404,5;15/07/2025 16:32:03;15/07/2025 17:28:41;Long_TP2;Stop loss;-53,52 $;14942,88 $;1,52 $;52,00 $;50,00 $;103,52 $;3;
732;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3409,7;3404,5;15/07/2025 16:32:03;15/07/2025 17:28:41;Long_TP3;Stop loss;-53,52 $;14889,36 $;1,52 $;52,00 $;50,00 $;103,52 $;3;
733;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3399,7;3392,9;15/07/2025 17:31:06;15/07/2025 17:32:34;Short_TP1;Profit target;66,48 $;14955,84 $;1,52 $;0,00 $;68,00 $;1,52 $;2;
734;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3399,7;3387,3;15/07/2025 17:31:06;15/07/2025 22:59:59;Short_TP2;Exit on session close;122,48 $;15078,32 $;1,52 $;0,00 $;150,00 $;27,52 $;5;
735;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3399,7;3387,3;15/07/2025 17:31:06;15/07/2025 22:59:59;Short_TP3;Exit on session close;122,48 $;15200,80 $;1,52 $;0,00 $;150,00 $;27,52 $;5;
736;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3393,1;3387,8;16/07/2025 15:48:42;16/07/2025 16:32:59;Short_TP1;Profit target;51,48 $;15252,28 $;1,52 $;0,00 $;53,00 $;1,52 $;2;
737;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3393,1;3398,4;16/07/2025 15:48:42;16/07/2025 16:56:27;Short_TP2;Stop loss;-54,52 $;15197,76 $;1,52 $;53,00 $;100,00 $;154,52 $;5;
738;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3393,1;3398,4;16/07/2025 15:48:42;16/07/2025 16:56:27;Short_TP3;Stop loss;-54,52 $;15143,24 $;1,52 $;53,00 $;100,00 $;154,52 $;5;
739;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3403,1;3409,4;16/07/2025 17:03:38;16/07/2025 17:05:46;Long_TP1;Profit target;61,48 $;15204,72 $;1,52 $;0,00 $;63,00 $;1,52 $;2;
740;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3403,1;3422,0;16/07/2025 17:03:38;16/07/2025 17:16:15;Long_TP2;Profit target;187,48 $;15392,20 $;1,52 $;0,00 $;189,00 $;1,52 $;4;
741;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3403,1;3437,7;16/07/2025 17:03:38;16/07/2025 17:20:58;Long_TP3;Profit target;344,48 $;15736,68 $;1,52 $;0,00 $;346,00 $;1,52 $;7;
742;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3412,4;3412,4;18/07/2025 22:59:59;18/07/2025 22:59:59;Short_TP1;Exit on session close;-1,52 $;15735,16 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
743;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3412,4;3412,4;18/07/2025 22:59:59;18/07/2025 22:59:59;Short_TP2;Exit on session close;-1,52 $;15733,64 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
744;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3412,4;3412,4;18/07/2025 22:59:59;18/07/2025 22:59:59;Short_TP3;Exit on session close;-1,52 $;15732,12 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
745;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3482,5;3482,5;22/07/2025 16:00:09;22/07/2025 16:00:09;Long_TP1;Stop loss;-1,52 $;15730,60 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
746;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3482,5;3482,5;22/07/2025 16:00:09;22/07/2025 16:00:09;Long_TP2;Stop loss;-1,52 $;15729,08 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
747;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3482,5;3482,5;22/07/2025 16:00:09;22/07/2025 16:00:09;Long_TP3;Stop loss;-1,52 $;15727,56 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
748;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3482,5;3485,0;22/07/2025 16:17:41;22/07/2025 16:17:41;Short_TP1;Stop loss;-26,52 $;15701,04 $;1,52 $;25,00 $;0,00 $;26,52 $;1;
749;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3482,5;3485,0;22/07/2025 16:17:41;22/07/2025 16:17:41;Short_TP2;Stop loss;-26,52 $;15674,52 $;1,52 $;25,00 $;0,00 $;26,52 $;1;
