Numéro d'ordre;Instrument;Compte;Stratégie;Pos. marché.;Qté;Prix d’entrée;Prix de sortie;Heure d’entrée;Heure de sortie;Nom d’entrée;Nom de la sortie;Profit;Bénéfice net cumulé;Commission;MAE;MFE;ETD;Barres;
222;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23429,25;23573,75;06/08/2025 15:44:59;06/08/2025 17:32:23;Long_TP2;Profit target;287,26 $;4482,22 $;1,74 $;50,00 $;289,00 $;1,74 $;52;
223;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23854,00;23820,50;07/08/2025 15:34:20;07/08/2025 15:45:53;Long_TP1;Stop loss;-68,74 $;4413,48 $;1,74 $;67,00 $;50,00 $;118,74 $;8;
224;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23854,00;23820,50;07/08/2025 15:34:20;07/08/2025 15:45:53;Long_TP2;Stop loss;-68,74 $;4344,74 $;1,74 $;67,00 $;50,00 $;118,74 $;8;
225;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23854,00;23820,50;07/08/2025 15:34:20;07/08/2025 15:45:53;Long_TP3;Stop loss;-68,74 $;4276,00 $;1,74 $;67,00 $;50,00 $;118,74 $;8;
226;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23829,00;23841,50;07/08/2025 15:50:02;07/08/2025 15:50:02;Short_TP1;Stop loss;-26,74 $;4249,26 $;1,74 $;25,00 $;0,00 $;26,74 $;1;
227;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23829,00;23841,50;07/08/2025 15:50:02;07/08/2025 15:50:02;Short_TP2;Stop loss;-26,74 $;4222,52 $;1,74 $;25,00 $;0,00 $;26,74 $;1;
228;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23829,00;23841,50;07/08/2025 15:50:02;07/08/2025 15:50:02;Short_TP3;Stop loss;-26,74 $;4195,78 $;1,74 $;25,00 $;0,00 $;26,74 $;1;
229;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23854,00;23887,50;07/08/2025 15:53:24;07/08/2025 15:57:33;Long_TP1;Profit target;65,26 $;4261,04 $;1,74 $;0,00 $;67,00 $;1,74 $;3;
230;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23854,00;23820,50;07/08/2025 15:53:24;07/08/2025 16:24:14;Long_TP2;Stop loss;-68,74 $;4192,30 $;1,74 $;67,00 $;100,00 $;168,74 $;14;
231;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23854,00;23820,50;07/08/2025 15:53:24;07/08/2025 16:24:14;Long_TP3;Stop loss;-68,74 $;4123,56 $;1,74 $;67,00 $;100,00 $;168,74 $;14;
232;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23816,50;23791,50;07/08/2025 16:24:57;07/08/2025 16:31:46;Short_TP1;Profit target;48,26 $;4171,82 $;1,74 $;0,00 $;50,00 $;1,74 $;3;
233;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23816,50;23741,50;07/08/2025 16:24:57;07/08/2025 17:46:54;Short_TP3;Profit target;148,26 $;4320,08 $;1,74 $;25,00 $;150,00 $;1,74 $;29;
234;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23816,50;23679,00;07/08/2025 16:24:57;07/08/2025 18:41:37;Short_TP2;Profit target;273,26 $;4593,34 $;1,74 $;25,00 $;275,00 $;1,74 $;44;
235;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23794,25;23778,75;08/08/2025 15:34:08;08/08/2025 15:34:27;Long_TP1;Stop loss;-32,74 $;4560,60 $;1,74 $;31,00 $;0,00 $;32,74 $;2;
236;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23794,25;23778,75;08/08/2025 15:34:08;08/08/2025 15:34:27;Long_TP2;Stop loss;-32,74 $;4527,86 $;1,74 $;31,00 $;0,00 $;32,74 $;2;
237;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23794,25;23778,75;08/08/2025 15:34:08;08/08/2025 15:34:27;Long_TP3;Stop loss;-32,74 $;4495,12 $;1,74 $;31,00 $;0,00 $;32,74 $;2;
238;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23781,75;23801,75;08/08/2025 15:35:27;08/08/2025 15:36:43;Short_TP1;Stop loss;-41,74 $;4453,38 $;1,74 $;40,00 $;0,00 $;41,74 $;2;
239;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23781,75;23801,75;08/08/2025 15:35:27;08/08/2025 15:36:43;Short_TP2;Stop loss;-41,74 $;4411,64 $;1,74 $;40,00 $;0,00 $;41,74 $;2;
240;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23781,75;23801,75;08/08/2025 15:35:27;08/08/2025 15:36:43;Short_TP3;Stop loss;-41,74 $;4369,90 $;1,74 $;40,00 $;0,00 $;41,74 $;2;
241;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23806,75;23834,75;08/08/2025 15:40:05;08/08/2025 15:42:20;Long_TP1;Profit target;54,26 $;4424,16 $;1,74 $;0,00 $;56,00 $;1,74 $;3;
242;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23806,75;23890,75;08/08/2025 15:40:05;08/08/2025 16:06:21;Long_TP3;Profit target;166,26 $;4590,42 $;1,74 $;0,00 $;168,00 $;1,74 $;9;
243;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23806,75;23960,75;08/08/2025 15:40:05;08/08/2025 22:01:25;Long_TP2;Profit target;306,26 $;4896,68 $;1,74 $;0,00 $;308,00 $;1,74 $;41;
244;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23942,00;23968,00;11/08/2025 15:32:00;11/08/2025 15:57:21;Short_TP1;Stop loss;-53,74 $;4842,94 $;1,74 $;52,00 $;25,00 $;78,74 $;4;
245;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23942,00;23968,00;11/08/2025 15:32:00;11/08/2025 15:57:21;Short_TP2;Stop loss;-53,74 $;4789,20 $;1,74 $;52,00 $;25,00 $;78,74 $;4;
246;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23942,00;23968,00;11/08/2025 15:32:00;11/08/2025 15:57:21;Short_TP3;Stop loss;-53,74 $;4735,46 $;1,74 $;52,00 $;25,00 $;78,74 $;4;
247;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23967,00;24007,00;11/08/2025 16:03:33;11/08/2025 18:07:16;Long_TP1;Profit target;78,26 $;4813,72 $;1,74 $;25,00 $;80,00 $;1,74 $;15;
248;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23967,00;23952,00;11/08/2025 16:03:33;11/08/2025 19:38:57;Long_TP2;Stop loss;-31,74 $;4781,98 $;1,74 $;30,00 $;125,00 $;156,74 $;22;
249;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23967,00;23952,00;11/08/2025 16:03:33;11/08/2025 19:38:57;Long_TP3;Stop loss;-31,74 $;4750,24 $;1,74 $;30,00 $;125,00 $;156,74 $;22;
250;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23942,00;23916,00;11/08/2025 19:40:29;11/08/2025 20:44:51;Short_TP1;Profit target;50,26 $;4800,50 $;1,74 $;0,00 $;52,00 $;1,74 $;3;
251;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23942,00;23864,00;11/08/2025 19:40:29;11/08/2025 21:51:29;Short_TP3;Profit target;154,26 $;4954,76 $;1,74 $;0,00 $;156,00 $;1,74 $;11;
252;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23942,00;23867,25;11/08/2025 19:40:29;11/08/2025 22:59:59;Short_TP2;Acheter pour couvrir;147,76 $;5102,52 $;1,74 $;0,00 $;225,00 $;77,24 $;18;
253;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23969,25;23987,75;12/08/2025 15:33:34;12/08/2025 15:33:50;Short_TP1;Stop loss;-38,74 $;5063,78 $;1,74 $;37,00 $;0,00 $;38,74 $;2;
254;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23969,25;23987,75;12/08/2025 15:33:34;12/08/2025 15:33:50;Short_TP2;Stop loss;-38,74 $;5025,04 $;1,74 $;37,00 $;0,00 $;38,74 $;2;
255;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23969,25;23987,75;12/08/2025 15:33:34;12/08/2025 15:33:50;Short_TP3;Stop loss;-38,74 $;4986,30 $;1,74 $;37,00 $;0,00 $;38,74 $;2;
256;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23994,25;24029,25;12/08/2025 15:34:16;12/08/2025 15:39:31;Long_TP1;Profit target;68,26 $;5054,56 $;1,74 $;0,00 $;70,00 $;1,74 $;5;
257;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23994,25;23959,25;12/08/2025 15:34:16;12/08/2025 15:44:37;Long_TP2;Stop loss;-71,74 $;4982,82 $;1,74 $;70,00 $;100,00 $;171,74 $;12;
258;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23994,25;23959,25;12/08/2025 15:34:16;12/08/2025 15:44:37;Long_TP3;Stop loss;-71,74 $;4911,08 $;1,74 $;70,00 $;100,00 $;171,74 $;12;
259;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23969,25;23987,75;12/08/2025 15:44:37;12/08/2025 15:44:47;Short_TP1;Stop loss;-38,74 $;4872,34 $;1,74 $;37,00 $;25,00 $;63,74 $;4;
260;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23969,25;23987,75;12/08/2025 15:44:37;12/08/2025 15:44:47;Short_TP2;Stop loss;-38,74 $;4833,60 $;1,74 $;37,00 $;25,00 $;63,74 $;4;
261;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23969,25;23987,75;12/08/2025 15:44:37;12/08/2025 15:44:47;Short_TP3;Stop loss;-38,74 $;4794,86 $;1,74 $;37,00 $;25,00 $;63,74 $;4;
262;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23981,75;23959,25;12/08/2025 15:44:57;12/08/2025 15:48:23;Long_TP1;Stop loss;-46,74 $;4748,12 $;1,74 $;45,00 $;25,00 $;71,74 $;4;
263;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23981,75;23959,25;12/08/2025 15:44:57;12/08/2025 15:48:23;Long_TP2;Stop loss;-46,74 $;4701,38 $;1,74 $;45,00 $;25,00 $;71,74 $;4;
264;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23981,75;23959,25;12/08/2025 15:44:57;12/08/2025 15:48:23;Long_TP3;Stop loss;-46,74 $;4654,64 $;1,74 $;45,00 $;25,00 $;71,74 $;4;
265;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23956,75;23925,75;12/08/2025 15:48:30;12/08/2025 15:50:19;Short_TP1;Profit target;60,26 $;4714,90 $;1,74 $;0,00 $;62,00 $;1,74 $;3;
266;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23956,75;23987,75;12/08/2025 15:48:30;12/08/2025 16:21:36;Short_TP2;Stop loss;-63,74 $;4651,16 $;1,74 $;62,00 $;175,00 $;238,74 $;26;
